1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,,26%,19%,7%,7%,32%,1%,8%,21.05,18.02,26.67,6.19,4.32,5.65,13.33,,,,,,,
DEVELOPMENT,DATA AS OF,HUD AMP#,TDS#,CONSOLIDATED TDS#,DEVELOPMENT EDP#,OPERATING EDP#,HUD #,PROGRAM,METHOD,TYPE,NUMBER OF SECTION 8 TRANSITION APARTMENTS,NUMBER OF CURRENT APARTMENTS,TOTAL NUMBER OF APARTMENTS,NUMBER OF RENTAL ROOMS,AVG NO R/R PER APARTMENT,POPULATION SECTION 8 TRANSITION,POPULATION PUBLIC HOUSING,TOTAL POPULATION,TOTAL # OF FIXED INCOME HOUSEHOLD,PERCENT FIXED INCOME HOUSEHOLDS,NUMBER OF RESIDENTIAL BLDGS,NUMBER OF NON-RESIDENTIAL BLDGS,NUMBER OF STAIRHALLS,NUMBER OF STORIES,TOTAL AREA SQ FT,ACRES,NET DEV AREA SQ FT,EXCLUDING PARK ACRES,BLDG COVERAGE SQ FT,CUBAGE CU FT,BLDG COVERAGE %,DENSITY,DEVELOPMENT COST,PER RENTAL ROOM,AVG MONTHLY GROSS RENT,LOCATION STREET A,LOCATION STREET B,LOCATION STREET C,LOCATION STREET D,BOROUGH,COMMUNITY DISTIRCT,US CONGRESSIONAL DISTRICT,NY STATE SENATE DISTRICT,NY STATE ASSEMBLY DISTRICT,NY CITY COUNCIL DISTRICT,COMPLETION DATE,FEDERALIZED DEVELOPMENT,SENIOR DEVELOPMENT,ELECTRICITY PAID BY RESIDENTS,PRIVATE MANAGEMENT,Total,Trash (tons/day),MGP (tons/day),Cardboard (tons/day),Paper (tons/day),Organics (tons/day),E-Waste (tons/day),Textiles (tons/day),Trash (CY/day),MGP (CY/day),Cardboard (CY/day),Paper  (CY/day),Organics (CY/day),E-Waste (CY/day),Textiles (CY/day),Trash (Gallons),MGP (Gallons),Cardboard (Gallons),Paper(Gallons),Organics (Gallons),E-Waste (Gallons),Textiles (Gallons)
RED HOOK WEST,1/1/19,NY005000790,79,79,"202 - BLDGS 15-25, 230 - BLDGS 1-4",230,"NY005001 - BLDGS 15-25, NY005029 - BLDGS 1-4",FEDERAL,CONVENTIONAL,NEW CONST,,1471,1480,6320.5,4.3,,3165,3165,528,0.369,14,1,50,41704,841727,19.32,841727,19.32,169260,11454257,0.2011,164,,,532,RICHARDS ST,LORRAINE ST,HICKS ST,WEST 9TH ST,BROOKLYN,6,7,25,51,38,,,,,,3.6775,0.95615,0.1816685,0.012716795,0.000890176,0.000284856,2.84856E-06,2.27885E-07,20.1269575,3.27366637,0.339156923,0.005510187,0.001230579,1.60944E-05,3.03771E-06,4065.122114,661.1954914,68.5008803,1.112914564,0.248544926,0.003250645,0.000613538
REDFERN,1/1/19,NY005000550,55,55,525,525,NY005216D,FEDERAL,CONVENTIONAL,NEW CONST,,599,604,2908.5,4.86,,1573,1573,185,0.315,9,0,16,43623,817865,18.78,726038,16.67,95461,5602438,0.1167,84,9334000,3186,506,REDFERN AVE,HASSOCK ST,BEACH CHANNEL DR,B 12TH ST,QUEENS,14,5,10,31,31,8/28/59,1978/02/01-ATP 2,,,,1.4975,0.38935,0.0739765,0.005178355,0.000362485,0.000115995,1.15995E-06,9.27961E-08,8.1958175,1.33305653,0.138106728,0.002243781,0.000501099,6.55373E-06,1.23697E-06,1655.342044,269.2427596,27.89396825,0.453185468,0.101208981,0.001323682,0.000249836
REHAB PROGRAM (COLLEGE POINT),1/1/19,NY005011860,143,186,297,290,NY005076E,FEDERAL,CONVENTIONAL,REHAB (ELD),,13,13,32.5,2.5,,13,13,12,0.923,1,0,1,1,15000,0.34,15000,0.34,9320,115995,0.6213,38,5909934,4821,235,125TH ST,22ND AVE,126TH ST,,QUEENS,7,14,11,27,19,1/31/64,,EXCLUSIVELY,,,0.0325,0.00845,0.0016055,0.000112385,7.86695E-06,2.51742E-06,2.51742E-08,2.01394E-09,0.1778725,0.02893111,0.002997308,4.86964E-05,1.08753E-05,1.42234E-07,2.68458E-08,35.92562032,5.843332011,0.605378276,0.009835411,0.002196522,2.87277E-05,5.42216E-06
REHAB PROGRAM (DOUGLASS REHABS),1/1/19,NY005013170,515,359,"255 - BLDGS 2-4, 299 - BLDG 1",255,"NY005076A - BLDG 3-4, NY005076B - BLDGS 2, NY005076C - BLDG 1",FEDERAL,CONVENTIONAL,REHAB,,112,112,413,3.69,,182,182,43,0.384,4,0,9,39147,24462,0.56,24462,0.56,16326,1247684,0.6674,325,,,543,W 104TH ST,BROADWAY,W 101ST ST,WEST END AVE,MANHATTAN,7,10,31,69,6,1/31/64,,,,YES,0.28,0.0728,0.013832,0.00096824,6.77768E-05,2.16886E-05,2.16886E-07,1.73509E-08,1.53244,0.24925264,0.025822961,0.000419538,9.36946E-05,1.2254E-06,2.31287E-07,309.5130366,50.34255271,5.215566685,0.084735847,0.018923883,0.0002475,4.6714E-05
REHAB PROGRAM (TAFT REHABS),1/1/19,NY005013170,516,359,"295 - BLDG 1, 293 - BLDGS 2,3 292 - BLDG 4",295,"NY005076G - BLDG 1, NY005076I - BLDG 2, 3,  NY005076J - BLDG 4",FEDERAL,CONVENTIONAL,REHAB,,156,156,602,3.86,,290,290,44,0.284,4,0,4,7,27171,0.62,27171,0.62,22914,1809773,0.8433,468,,,540,SAINT NICHOLAS AVE,W 119TH ST,LENOX AVE,W 112TH ST,MANHATTAN,10,13,30,70,9,1/31/64,,,,YES,0.39,0.1014,0.019266,0.00134862,9.44034E-05,3.02091E-05,3.02091E-07,2.41673E-08,2.13447,0.34717332,0.035967695,0.000584357,0.000130503,1.70681E-06,3.2215E-07,431.1074438,70.11998413,7.264539311,0.11802493,0.026358265,0.000344732,6.50659E-05
REHAB PROGRAM (WISE REHAB),1/1/19,NY005011270,517,127,298,259,NY005076D,FEDERAL,CONVENTIONAL,REHAB,,40,40,159,3.98,,67,67,18,0.45,1,0,1,5,10071,0.23,10071,0.23,7367,472901,0.7315,291,,,628,COLUMBUS AVE,W 94TH ST,CENTRAL PARK WEST,W 93RD ST,MANHATTAN,7,10,30,69,6,1/31/64,,,,,0.1,0.026,0.00494,0.0003458,0.000024206,7.74592E-06,7.74592E-08,6.19674E-09,0.5473,0.0890188,0.009222486,0.000149835,3.34624E-05,4.37644E-07,8.26025E-08,110.5403702,17.97948311,1.862702387,0.030262803,0.00675853,8.83928E-05,1.66836E-05
REID APARTMENTS,1/1/19,NY005011670,167,167,283,283,NY005089,FEDERAL,CONVENTIONAL,NEW CONST (ELD),,227,230,681.5,3,,235,235,206,0.92,1,0,1,20,68762,1.58,68762,1.58,13285,1397832,0.1932,149,3910160,5227,318,TROY AVE,ALBANY AVE,EAST NEW YORK AVE,MAPLE ST,BROOKLYN,9,9,20,43,41,11/30/69,,EXCLUSIVELY,,,0.5675,0.14755,0.0280345,0.001962415,0.000137369,4.39581E-05,4.39581E-07,3.51665E-08,3.1059275,0.50518169,0.052337608,0.000850314,0.000189899,2.48363E-06,4.68769E-07,627.3166009,102.0335667,10.57083605,0.171741405,0.038354656,0.000501629,9.46792E-05
RICHMOND TERRACE,1/1/19,NY005011170,117,117,241,241,NY005039,FEDERAL,CONVENTIONAL,NEW CONST,,488,489,2308,4.73,,1269,1269,137,0.284,6,1,7,8,464184,10.66,440715,10.12,57285,4498022,0.1234,119,9551430,4129,530,JERSEY ST,RICHMOND TERR,CRESCENT AVE,,STATEN ISLAND,1,11,23,61,49,4/30/64,,,,,1.22,0.3172,0.060268,0.00421876,0.000295313,9.45002E-05,9.45002E-07,7.56002E-08,6.67706,1.08602936,0.112514329,0.001827989,0.000408241,5.33926E-06,1.00775E-06,1348.592516,219.349694,22.72496913,0.369206191,0.082454061,0.001078392,0.000203539
RIIS,1/1/19,NY005010180,18,18,210,210,NY005008,FEDERAL,CONVENTIONAL,NEW CONST,,1191,1191,5666.5,4.76,,2715,2715,464,0.398,13,0,18,41803,510926,11.73,510926,11.73,103446,9657260,0.2025,231,13510289,2411,595,FDR DR,AVENUE D,E 8TH ST,E 13TH ST,MANHATTAN,3,7,27,74,2,1/17/49,,,,,2.9775,0.77415,0.1470885,0.010296195,0.000720734,0.000230635,2.30635E-06,1.84508E-07,16.2958575,2.65053477,0.274599521,0.004461341,0.000996342,1.30309E-05,2.45949E-06,3291.339523,535.3391096,55.46196358,0.901074946,0.201235219,0.002631896,0.000496753
RIIS II,1/1/19,NY005010180,19,18,372,210,NY005181D,FEDERAL,CONVENTIONAL,NEW CONST,,577,578,2720.5,4.71,,1271,1271,244,0.426,6,0,8,41803,258562,5.94,258562,5.94,43916,4497120,0.1698,214,6339520,2344,542,FDR DR,AVENUE D,EAST 6TH ST,EAST 8TH ST,MANHATTAN,3,7,27,74,2,1/31/49,1972/06/29-FED TRAN,,,,1.4425,0.37505,0.0712595,0.004988165,0.000349172,0.000111735,1.11735E-06,8.93879E-08,7.8948025,1.28409619,0.133034361,0.002161372,0.000482695,6.31302E-06,1.19154E-06,1594.54484,259.3540439,26.86948194,0.436540927,0.09749179,0.001275066,0.00024066
ROBBINS PLAZA,1/1/19,NY005011390,218,139,329,253,NY005151,FEDERAL,CONVENTIONAL,NEW CONST (ELD),,150,150,470,3.13,,160,160,136,0.919,1,0,1,20,12553,0.29,12553,0.29,6773,974866,0.5396,552,4855905,9568,340,E 70TH ST,FIRST AVE,E 71ST ST,SECOND AVE,MANHATTAN,8,12,28,76,5,2/28/75,,EXCLUSIVELY,,,0.375,0.0975,0.018525,0.00129675,9.07725E-05,2.90472E-05,2.90472E-07,2.32378E-08,2.052375,0.3338205,0.034584323,0.000561882,0.000125484,1.64117E-06,3.09759E-07,414.5263883,67.42306167,6.985133953,0.11348551,0.025344486,0.000331473,6.25633E-05
ROBINSON,1/1/19,NY005012410,241,241,346,346,NY005173,FEDERAL,TURNKEY,NEW CONST,,188,189,834,4.44,,421,421,70,0.376,1,0,2,8,64945,1.49,64945,1.49,22776,1802766,0.3507,283,5990000,7068,565,E 128TH ST,E 129TH ST,LEXINGTON AVE,PARK AVE,MANHATTAN,11,13,30,68,9,5/31/73,,,,,0.47,0.1222,0.023218,0.00162526,0.000113768,3.64058E-05,3.64058E-07,2.91247E-08,2.57231,0.41838836,0.043345684,0.000704225,0.000157273,2.05693E-06,3.88232E-07,519.5397399,84.50357062,8.754701221,0.142235172,0.031765089,0.000415446,7.84127E-05
ROOSEVELT I,1/1/19,NY005011350,135,135,227,227,NY005054,FEDERAL,CONVENTIONAL,NEW CONST,,761,763,3575.5,4.7,,1814,1814,323,0.428,6,0,6,14-15-18,340000,7.81,340000,7.81,52168,6754320,0.1534,232,14017427,3914,526,KOSCIUSKO ST,PULASKI ST,MARCUS GARVEY BLVD,STUYVESANT AVE,BROOKLYN,3,8,18,"54, 56",36,9/30/64,,PARTIALLY,,,1.9025,0.49465,0.0939835,0.006578845,0.000460519,0.000147366,1.47366E-06,1.17893E-07,10.4123825,1.69358267,0.175457796,0.002850614,0.000636622,8.32619E-06,1.57151E-06,2103.030543,342.0596662,35.43791292,0.575749819,0.128581026,0.001681673,0.000317405
ROOSEVELT II,1/1/19,NY005011350,177,135,281,227,NY005083,FEDERAL,CONVENTIONAL,NEW CONST,,342,342,1496,4.37,,727,727,139,0.41,3,0,3,14-15,146506,3.36,146506,3.36,24067,2801874,0.1643,216,6450218,4312,538,LEWIS AVE,STUYVESANT AVE,HART ST,PULASKI ST,BROOKLYN,3,8,18,54,36,12/31/66,,,,,0.855,0.2223,0.042237,0.00295659,0.000206961,6.62276E-05,6.62276E-07,5.29821E-08,4.679415,0.76111074,0.078852255,0.00128109,0.000286103,3.74186E-06,7.06251E-07,945.1201652,153.7245806,15.92610541,0.258746962,0.057785428,0.000755758,0.000142644
RUTGERS,1/1/19,NY005020990,99,99,439,439,NY005382,MIXED FINANCE/LLC1,CONVENTIONAL,NEW CONST,102,721,721,3358.5,4.66,26,1325,1585,343,0.48,5,0,5,20,227341,5.22,227341,5.22,39355,5936573,0.1731,304,14090000,4277,544,CHERRY ST,PIKE ST,MADISON ST,RUTGERS ST,MANHATTAN,3,7,26,65,1,3/31/65,,,,,1.8025,0.46865,0.0890435,0.006233045,0.000436313,0.00013962,1.3962E-06,1.11696E-07,9.8650825,1.60456387,0.16623531,0.002700778,0.000603159,7.88854E-06,1.48891E-06,1992.490173,324.0801831,33.57521053,0.545487016,0.121822496,0.00159328,0.000300721
RUTLAND TOWERS,1/1/19,NY005011670,282,167,508,283,NY005211,FEDERAL,CONVENTIONAL,REHAB,,60,61,218,3.63,,100,100,29,0.492,1,0,1,6,19400,0.45,19400,0.45,13470,642963,0.6943,222,1594181,6727,502,EAST NEW YORK AVE,E 91ST ST,E 92ND ST,RUTLAND RD,BROOKLYN,17,9,20,58,41,5/17/77,,,,,0.15,0.039,0.00741,0.0005187,0.000036309,1.16189E-05,1.16189E-07,9.2951E-09,0.82095,0.1335282,0.013833729,0.000224753,5.01936E-05,6.56467E-07,1.23904E-07,165.8105553,26.96922467,2.794053581,0.045394204,0.010137794,0.000132589,2.50253E-05
SACK WERN,1/1/19,NY005012800,280,280,506,506,NY005205,FEDERAL,CONVENTIONAL,REHAB,,411,413,1891.5,4.6,,864,864,166,0.409,7,1,8,6,226969,5.21,226969,5.21,63056,3782352,0.2778,166,8699894,4528,573,BEACH AVE,TAYLOR AVE,NOBLE AVE,ROSEDALE AVE,BRONX,9,15,34,85,18,5/12/77,,,,,1.0275,0.26715,0.0507585,0.003553095,0.000248717,7.95893E-05,7.95893E-07,6.36715E-08,5.6235075,0.91466817,0.094761044,0.001539556,0.000343826,4.4968E-06,8.48741E-07,1135.802304,184.739189,19.13926703,0.310950296,0.069443892,0.000908236,0.000171424
SAINT MARY'S PARK,1/1/19,NY005020930,93,93,673,673,NY005384,MIXED FINANCE/LLC1,CONVENTIONAL,NEW CONST,210,1005,1007,4523.5,4.5,539,1760,2299,344,0.347,6,0,6,21,588851,13.52,545801,12.53,57006,8922933,0.0968,170,16351823,3607,512,CAULDWELL AVE,E 156TH ST,WESTCHESTER AVE,TRINITY AVE,BRONX,1,15,"29, 32","79, 84",17,4/30/59,,,,,2.5125,0.65325,0.1241175,0.008688225,0.000608176,0.000194616,1.94616E-06,1.55693E-07,13.7509125,2.23659735,0.231714961,0.003764608,0.000840742,1.09958E-05,2.07539E-06,2777.326801,451.7345132,46.80039748,0.760352914,0.169808056,0.002220869,0.000419174
SAINT NICHOLAS,1/1/19,NY005000380,38,38,211,211,NY005010,FEDERAL,CONVENTIONAL,NEW CONST,,1525,1526,7109.5,4.66,,3426,3426,533,0.358,13,0,14,14,680670,15.63,625559,14.36,105458,13112212,0.1549,219,20560063,2891,529,W 127TH ST,DOUGLASS BLVD,POWELL BLVD,W 131ST ST,MANHATTAN,10,13,30,70,9,9/30/54,,,,,3.8125,0.99125,0.1883375,0.013183625,0.000922854,0.000295313,2.95313E-06,2.36251E-07,20.8658125,3.39384175,0.351607279,0.005712465,0.001275753,1.66852E-05,3.14922E-06,4214.351614,685.4677936,71.01552852,1.153769348,0.257668941,0.003369976,0.000636061
SAMUEL (CITY),1/1/19,NY005023770,377,377,650,650,NY005375,MIXED FINANCE/LLC1,CONVENTIONAL,REHAB,105,664,664,2824,4.25,241,1171,1412,173,0.265,40,2,43,39208,201872,4.63,201872,4.63,116528,7142241,0.5772,305,0,,660,LENOX AVE,W 139TH ST,W 147TH ST,AC POWELL BLVD,MANHATTAN,10,13,30,"70, 71",9,8/31/94,,,YES,,1.66,0.4316,0.082004,0.00574028,0.00040182,0.000128582,1.28582E-06,1.02866E-07,9.08518,1.47771208,0.153093268,0.002487263,0.000555475,7.2649E-06,1.3712E-06,1834.970145,298.4594196,30.92085963,0.502362523,0.112191591,0.001467321,0.000276947
SAMUEL (MHOP) I,1/1/19,NY005013170,389,359,847,847,NY005335,MHOP,CONVENTIONAL,REHAB,,24,53,108,4.5,,38,38,10,0.417,5,0,5,5,13819,0.32,13819,0.32,11274,607774,0.8158,119,4630200,19661,800,W 139TH ST,AC POWELL BLVD,W 141ST ST,LENOX AVE,MANHATTAN,10,13,30,70,9,1/31/94,,,YES,YES,0.06,0.0156,0.002964,0.00020748,1.45236E-05,4.64755E-06,4.64755E-08,3.71804E-09,0.32838,0.05341128,0.005533492,8.99011E-05,2.00774E-05,2.62587E-07,4.95615E-08,66.32422212,10.78768987,1.117621432,0.018157682,0.004055118,5.30357E-05,1.00101E-05
SAMUEL (MHOP) II,1/1/19,NY005013170,398,359,871,871,NY005345,MHOP,CONVENTIONAL,REHAB,,4,10,20,5,,12,12,0,0,1,0,1,5,3098,0.07,3098,0.07,2326,114675,0.7508,171,967700,20160,1036,AC POWELL BLVD,W 139TH ST,LENOX AVE,,MANHATTAN,10,13,30,70,9,7/31/93,,,YES,YES,0.01,0.0026,0.000494,0.00003458,2.4206E-06,7.74592E-07,7.74592E-09,6.19674E-10,0.05473,0.00890188,0.000922249,1.49835E-05,3.34624E-06,4.37644E-08,8.26025E-09,11.05403702,1.797948311,0.186270239,0.00302628,0.000675853,8.83928E-06,1.66836E-06
SAMUEL (MHOP) III,1/1/19,NY005013170,399,359,483,483,NY005359,MHOP,CONVENTIONAL,REHAB,,1,10,4.5,4.5,,3,3,0,0,1,0,1,5,5396,0.12,5396,0.12,1599,114675,0.2963,25,887005,20159,1431,AC POWELL BLVD,W 142ND ST,LENOX AVE,,MANHATTAN,10,13,30,71,9,6/30/95,,,YES,YES,0.0025,0.00065,0.0001235,0.000008645,6.0515E-07,1.93648E-07,1.93648E-09,1.54918E-10,0.0136825,0.00222547,0.000230562,3.74588E-06,8.36559E-07,1.09411E-08,2.06506E-09,2.763509255,0.449487078,0.04656756,0.00075657,0.000168963,2.20982E-06,4.17089E-07
SARATOGA VILLAGE,1/1/19,NY005011620,158,162,274,269,NY005067,FEDERAL,CONVENTIONAL,NEW CONST,,125,125,562.5,4.5,,298,298,42,0.336,1,0,1,16,54935,1.26,54935,1.26,6911,1037975,0.1258,237,2334676,4147,613,SARATOGA AVE,HANCOCK ST,HALSEY ST,,BROOKLYN,16,8,18,55,41,12/31/66,,,,,0.3125,0.08125,0.0154375,0.001080625,7.56438E-05,0.000024206,2.4206E-07,1.93648E-08,1.7103125,0.27818375,0.028820269,0.000468235,0.00010457,1.36764E-06,2.58133E-07,345.4386569,56.18588472,5.820944961,0.094571258,0.021120405,0.000276228,5.21361E-05
SEDGWICK,1/1/19,NY005010450,45,45,368,368,NY005183B,FEDERAL,CONVENTIONAL,NEW CONST,,783,786,3316.5,4.24,,1457,1457,341,0.439,7,0,7,14-15,319008,7.32,319008,7.32,59598,6642484,0.1868,199,8397841,2529,491,UNDERCLIFF AVE,W 174TH ST,UNIVERSITY AVE,,BRONX,5,13,29,77,16,3/23/51,1972/06/29-FED TRAN,,,,1.9575,0.50895,0.0967005,0.006769035,0.000473832,0.000151626,1.51626E-06,1.21301E-07,10.7133975,1.74254301,0.180530163,0.002933023,0.000655026,8.56689E-06,1.61694E-06,2163.827747,351.9483819,36.46239923,0.59239436,0.132298217,0.001730289,0.000326581
SEWARD PARK EXTENSION,1/1/19,NY005011000,192,100,312,312,NY005100,FEDERAL,CONVENTIONAL,NEW CONST,,360,360,1591,4.42,,796,796,146,0.412,2,2,5,23,90637,2.08,90637,2.08,23922,3370430,0.2639,383,11871465,7394,511,BROOME ST,NORFOLK ST,GRAND ST,ESSEX ST,MANHATTAN,3,12,26,65,1,10/31/73,,,,,0.9,0.234,0.04446,0.0031122,0.000217854,6.97133E-05,6.97133E-07,5.57706E-08,4.9257,0.8011692,0.083002374,0.001348516,0.000301161,3.9388E-06,7.43422E-07,994.8633318,161.815348,16.76432149,0.272365223,0.060826766,0.000795535,0.000150152
SHEEPSHEAD BAY,1/1/19,NY005010360,36,36,314,314,NY005114B,FEDERAL,CONVENTIONAL,NEW CONST,,1054,1056,4911,4.66,,2383,2383,371,0.354,18,0,36,6,1036600,23.8,953637,21.89,159727,10080777,0.1541,100,12596000,2573,542,AVENUE X,BATCHELDER ST,AVENUE V,NOSTRAND AVE,BROOKLYN,15,9,19,41,46,8/8/50,1968/08/29-FED TRAN,,,,2.635,0.6851,0.130169,0.00911183,0.000637828,0.000204105,2.04105E-06,1.63284E-07,14.421355,2.34564538,0.243012506,0.003948156,0.000881734,1.15319E-05,2.17658E-06,2912.738755,473.75938,49.08220791,0.797424848,0.178087255,0.00232915,0.000439612
SHELTON HOUSE,1/1/19,NY005010910,279,91,505,240,NY005203,FEDERAL,CONVENTIONAL,REHAB (ELD),,153,155,475.5,3.11,,164,164,138,0.92,1,0,1,12,21844,0.5,21844,0.5,14991,1287831,0.6863,328,3615000,7061,325,162ND ST,89TH AVE,163RD ST,JAMAICA AVE,QUEENS,12,5,14,32,24,10/31/78,,EXCLUSIVELY,YES,,0.3825,0.09945,0.0188955,0.001322685,9.2588E-05,2.96281E-05,2.96281E-07,2.37025E-08,2.0934225,0.34049691,0.035276009,0.000573119,0.000127994,1.67399E-06,3.15955E-07,422.816916,68.7715229,7.124836632,0.11575522,0.025851376,0.000338102,6.38146E-05
SMITH,1/1/19,NY005000270,27,27,531,531,NY005220B,FEDERAL,CONVENTIONAL,NEW CONST,,1934,1935,8988,4.65,,4126,4126,923,0.481,12,0,12,17,947493,21.75,806175,18.51,126462,15937490,0.1335,190,29083000,3270,551,MADISON ST,CATHERINE ST,SOUTH ST,SAINT JAMES PL,MANHATTAN,3,7,26,65,1,4/27/53,1978/07/01-ATP 3,,,,4.835,1.2571,0.238849,0.01671943,0.00117036,0.000374515,3.74515E-06,2.99612E-07,26.461955,4.30405898,0.445907198,0.007244529,0.001617906,2.11601E-05,3.99383E-06,5344.626899,869.3080084,90.06166043,1.463206504,0.326774907,0.004273792,0.00080665
SOTOMAYOR HOUSES,1/1/19,NY005010670,67,67,222,222,NY005022,FEDERAL,CONVENTIONAL,NEW CONST,,1495,1497,6963.5,4.66,,3286,3286,567,0.384,28,3,31,7,1340519,30.77,1340519,30.77,190435,12238008,0.1421,107,17963549,2564,542,WATSON AVE,BRUCKNER BLVD,SOUNDVIEW AVE,LELAND AVE,BRONX,9,15,32,85,18,2/28/55,,,,,3.7375,0.97175,0.1846325,0.012924275,0.000904699,0.000289504,2.89504E-06,2.31603E-07,20.4553375,3.32707765,0.344690414,0.005600088,0.001250656,1.6357E-05,3.08727E-06,4131.446336,671.9831813,69.61850173,1.131072246,0.252600044,0.003303681,0.000623548
SOUNDVIEW,1/1/19,NY005000710,71,71,537,537,NY005220H,FEDERAL,CONVENTIONAL,NEW CONST,,1258,1259,5863,4.66,,2901,2901,493,0.396,13,2,28,7,1076761,24.72,1076761,24.72,164048,10481330,0.1432,117,13445000,2308,500,ROSEDALE AVE,LACOMBE AVE,BRONX RIVER AVE,SOUNDVIEW PK,BRONX,9,15,32,85,18,10/29/54,1978/07/01-ATP 3,,,,3.145,0.8177,0.155363,0.01087541,0.000761279,0.000243609,2.43609E-06,1.94887E-07,17.212585,2.79964126,0.290047185,0.004712315,0.001052392,1.37639E-05,2.59785E-06,3476.494643,565.4547438,58.58199008,0.951765141,0.212555756,0.002779954,0.000524698
SOUTH BEACH,1/1/19,NY005010350,35,35,315,315,NY005114C,FEDERAL,CONVENTIONAL,NEW CONST,,421,422,1936.5,4.6,,891,891,183,0.441,8,0,15,6,708283,16.26,638737,14.66,68084,3921651,0.0961,55,5377000,2795,479,KRAMER ST,LAMPORT BLVD,REID AVE,PARKINSON AVE,STATEN ISLAND,2,11,23,64,50,3/20/50,1968/08/29-FED TRAN,,,,1.0525,0.27365,0.0519935,0.003639545,0.000254768,8.15258E-05,8.15258E-07,6.52206E-08,5.7603325,0.93692287,0.097066665,0.001577015,0.000352191,4.60621E-06,8.69391E-07,1163.437396,189.2340597,19.60494263,0.318515997,0.071133524,0.000930334,0.000175594
SOUTH BRONX AREA (SITE 402),1/1/19,NY005013420,305,342,550,753,NY005224,FEDERAL,TURNKEY,NEW CONST,,112,114,592,5.29,,383,383,18,0.162,4,0,19,3,149500,3.43,149500,3.43,41764,1301202,0.2794,112,8902455,14764,636,E 158TH ST,E 161ST ST,CAULDWELL AVE,EAGLE AVE,BRONX,1,15,32,79,17,5/1/88,,,YES,,0.28,0.0728,0.013832,0.00096824,6.77768E-05,2.16886E-05,2.16886E-07,1.73509E-08,1.53244,0.24925264,0.025822961,0.000419538,9.36946E-05,1.2254E-06,2.31287E-07,309.5130366,50.34255271,5.215566685,0.084735847,0.018923883,0.0002475,4.6714E-05
SOUTH JAMAICA I,1/1/19,NY005010080,8,8,206,206,NY005004,FEDERAL,CONVENTIONAL,NEW CONST,,448,448,1797,4.01,,841,841,144,0.339,11,1,33,43528,392989,9.02,392989,9.02,82310,2940659,0.2094,93,2117392,1182,515,158TH ST,SOUTH RD,160TH ST,109TH AVE,QUEENS,12,5,"10, 14",32,28,8/1/40,,,,,1.12,0.2912,0.055328,0.00387296,0.000271107,8.67543E-05,8.67543E-07,6.94034E-08,6.12976,0.99701056,0.103291843,0.001678154,0.000374779,4.90162E-06,9.25148E-07,1238.052146,201.3702108,20.86226674,0.338943389,0.075695532,0.000989999,0.000186856
SOUTH JAMAICA II,1/1/19,NY005010080,66,8,220,206,NY005018,FEDERAL,CONVENTIONAL,NEW CONST,,598,600,2811,4.7,,1449,1449,166,0.283,16,0,27,43531,579217,13.3,579217,13.36,116506,5268542,0.2011,109,8541145,3030,592,SOUTH RD,160TH ST,BRINKERHOFF AVE,158TH ST,QUEENS,12,5,"10, 14",32,28,10/25/54,,,,,1.495,0.3887,0.073853,0.00516971,0.00036188,0.000115802,1.15802E-06,9.26412E-08,8.182135,1.33083106,0.137876166,0.002240035,0.000500262,6.54278E-06,1.23491E-06,1652.578534,268.7932725,27.84740069,0.452428898,0.101040018,0.001321472,0.000249419
STANTON STREET,1/1/19,NY005013590,559,359,841,840,NY005326,FEDERAL,TURNKEY,NEW CONST,,13,13,66.5,5.12,,35,35,2,0.154,1,0,1,6,5000,0.11,5000,0.11,3600,,0.72,318,4561538,68595,468,ATTORNEY ST,STANTON ST,RIDGE ST,,MANHATTAN,3,12,26,65,1,12/1/03,,,YES,YES,0.0325,0.00845,0.0016055,0.000112385,7.86695E-06,2.51742E-06,2.51742E-08,2.01394E-09,0.1778725,0.02893111,0.002997308,4.86964E-05,1.08753E-05,1.42234E-07,2.68458E-08,35.92562032,5.843332011,0.605378276,0.009835411,0.002196522,2.87277E-05,5.42216E-06
STAPLETON,1/1/19,NY005021140,114,114,436,436,NY005383,MIXED FINANCE/LLC1,CONVENTIONAL,NEW CONST,125,693,693,3358.5,4.85,355,1711,2066,202,0.306,6,1,12,"1, 8",734857,16.87,611147,14.03,76976,6441281,0.1047,122,12271000,3654,521,BROAD & HILL STS,TOMPKINS AVE,WARREN ST,GORDON ST,STATEN ISLAND,1,11,23,61,49,5/31/62,,,,,1.7325,0.45045,0.0855855,0.005990985,0.000419369,0.000134198,1.34198E-06,1.07358E-07,9.4819725,1.54225071,0.15977957,0.002595894,0.000579736,7.58219E-06,1.43109E-06,1915.111914,311.4945449,32.27131886,0.524303054,0.117091525,0.001531405,0.000289043
